,place_id,name,lat,lng,rating,user_ratings_total,price_level,formatted_address,global_code,compound_code,planning_area,brand,establishment,point_of_interest,store,food,health,restaurant,hospital,lodging,finance,cafe,convenience_store,clothing_store,atm,shopping_mall,grocery_or_supermarket,home_goods_store,school,bakery,beauty_salon,transit_station,place_of_worship,pharmacy,meal_takeaway,furniture_store,tourist_attraction,secondary_school,supermarket,doctor,shoe_store,dentist,jewelry_store,church,bank,primary_school,electronics_store,gym,spa,car_repair,pet_store,bus_station,university,park,general_contractor,subway_station,real_estate_agency,florist,hair_care,department_store,hardware_store,car_dealer,veterinary_care,travel_agency,bicycle_store,book_store,laundry,plumber,meal_delivery,lawyer,parking,mosque,physiotherapist,art_gallery,insurance_agency,bar,museum,storage,movie_theater,moving_company,liquor_store,gas_station,electrician,car_rental,locksmith,car_wash,post_office,embassy,night_club,fire_station,amusement_park,library,hindu_temple,local_government_office,funeral_home,bowling_alley,cemetery,aquarium,roofing_contractor,stadium,painter,courthouse,drugstore,campground,accounting,airport,zoo,casino,synagogue,premise,taxi_stand,police,light_rail_station,city_hall,train_station,natural_feature,subpremise,SUBZONE_NO,SUBZONE_N,SUBZONE_C,PLN_AREA_N,PLN_AREA_C,REGION_N,REGION_C
5658,ChIJNYsVZKgZ2jERSVfgYYQSzBY,7-Eleven,1.2912495000000002,103.8586039,3.8,33.0,1.0,"6, #01-206 Raffles Blvd, Marina Square, Singapore 039594",6PH57VR5+FC,7VR5+FC Singapore,Downtown Core,7 eleven,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,MARINA CENTRE,DTSZ03,DOWNTOWN CORE,DT,CENTRAL REGION,CR
5659,ChIJ_yRa2LgZ2jERcYd0KJwfofk,"7-Eleven, Inc. - 48 Serangoon Road",1.305532,103.85149190000001,5.0,4.0,,Singapore 217959,6PH58V42+6H,8V42+6H Singapore,Rochor,7 eleven,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,LITTLE INDIA,RCSZ02,ROCHOR,RC,CENTRAL REGION,CR
5660,ChIJcSkvFXoU2jERHmctmxbM83U,SAM - Yishun Avenue Blk 102,1.430627,103.828571,3.9,17.0,,"Yishun Ave 5, #01-K1 outside 7-Eleven, Block 102, Singapore 760102",6PH5CRJH+7C,CRJH+7C Singapore,Yishun,7 eleven,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9,YISHUN WEST,YSSZ09,YISHUN,YS,NORTH REGION,NR
5661,ChIJacORE3oU2jERU6VYiVokFbA,Singapore Pools Retailer,1.4306546,103.8286295,5.0,1.0,,"7-Eleven, #01-137, 102 Yishun Avenue 5, Singapore 760102",6PH5CRJH+7F,CRJH+7F Singapore,Yishun,7 eleven,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9,YISHUN WEST,YSSZ09,YISHUN,YS,NORTH REGION,NR
5662,ChIJIf-M9qAT2jERd0qCLuYmM3E,888 Plaza,1.4370768999999999,103.7952769,4.1,2105.0,,"888 Woodlands Drive 50, Singapore 730888",6PH5CQPW+R4,CQPW+R4 Singapore,Woodlands,7 eleven,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,MIDVIEW,WDSZ02,WOODLANDS,WD,NORTH REGION,NR
5663,ChIJgbuahQ0W2jERXuJhed64NDU,7-Eleven,1.3915277,103.895174,2.5,15.0,1.0,"1 Sengkang Square, #01-29 Compass One, Singapore",6PH59VRW+J3,9VRW+J3 Singapore,Sengkang,7 eleven,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,SENGKANG TOWN CENTRE,SESZ03,SENGKANG,SE,NORTH-EAST REGION,NER
5664,ChIJ66RnQxAW2jERJvo7vd0OQ9I,7-Eleven,1.3905107,103.9008053,3.4,5.0,1.0,"Compassvale Walk, #01-458 Blk.232, Singapore",6PH59WR2+68,9WR2+68 Singapore,Sengkang,7 eleven,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,SENGKANG TOWN CENTRE,SESZ03,SENGKANG,SE,NORTH-EAST REGION,NER
5665,ChIJjfgZF4sV2jERcZAU3XiciII,7-Eleven,1.420867,103.91230429999999,2.5,8.0,1.0,3 Punggol Point Road #01-06 The Punggol Settlement,6PH5CWC6+8W,CWC6+8W Singapore,Punggol,7 eleven,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,NORTHSHORE,PGSZ01,PUNGGOL,PG,NORTH-EAST REGION,NER
5666,ChIJ2ay3NRoX2jERyWB8-MxX3dI,7-Eleven,1.3709919,103.8946779,0.0,0.0,,"804 Hougang Central, #01-132, Singapore 530804",6PH59VCV+9V,9VCV+9V Singapore,Hougang,7 eleven,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,HOUGANG CENTRAL,HGSZ01,HOUGANG,HG,NORTH-EAST REGION,NER
5667,ChIJgZaMD7gX2jERf7Emvo-6khM,7-Eleven,1.3539698,103.8909335,1.7,3.0,1.0,Hougang Avenue 1 #01-1223 Block 106,6PH59V3R+H9,9V3R+H9 Singapore,Hougang,7 eleven,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7,LORONG AH SOO,HGSZ07,HOUGANG,HG,NORTH-EAST REGION,NER
5668,ChIJ1165IbQX2jERMUZmGikcYPM,7-Eleven,1.3588735,103.8871819,3.8,6.0,1.0,"Blk.210 Hougang Street 21, #01-275, Singapore",6PH59V5P+GV,9V5P+GV Singapore,Hougang,7 eleven,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7,LORONG AH SOO,HGSZ07,HOUGANG,HG,NORTH-EAST REGION,NER
5669,ChIJ5aK98rQX2jERAxIb_LI5wy8,7-Eleven,1.3621136,103.88687309999999,5.0,2.0,1.0,"981 Upper Serangoon Rd, #01-01, Singapore",6PH59V6P+RP,9V6P+RP Singapore,Hougang,7 eleven,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,KOVAN,HGSZ06,HOUGANG,HG,NORTH-EAST REGION,NER
5670,ChIJVSROxP8W2jERzvMvDjHru48,7-Eleven,1.364673,103.86604190000001,2.5,2.0,1.0,"Kensington Park Rd, No.3, Singapore",6PH59V78+VC,9V78+VC Singapore,Serangoon,7 eleven,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,SERANGOON GARDEN,SGSZ04,SERANGOON,SG,NORTH-EAST REGION,NER
5671,ChIJK9sQkJIX2jERAIYREkkjoJg,7-Eleven,1.3366951,103.8888692,3.1,8.0,1.0,"18 Tai Seng St, #01-22, Singapore 539775",6PH58VPQ+MG,8VPQ+MG Singapore,Hougang,7 eleven,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8,TAI SENG,HGSZ08,HOUGANG,HG,NORTH-EAST REGION,NER
5672,ChIJS-LgyYsX2jER15ZSj2DDq5U,7-Eleven,1.3290247,103.8867912,4.1,7.0,1.0,"Blk.36 Circuit Rd, #01-422, Singapore 370036",6PH58VHP+JP,8VHP+JP Singapore,Geylang,7 eleven,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,MACPHERSON,GLSZ02,GEYLANG,GL,CENTRAL REGION,CR
5673,ChIJ1Vh1yRUY2jERnWAw132xDKM,7-Eleven,1.3795518,103.8879378,4.7,3.0,1.0,"21 Hougang Green Street 51 #01-17 to 21 Hougang Green Shopping Mall, Singapore 538719",6PH59VHQ+R5,9VHQ+R5 Singapore,Hougang,7 eleven,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,TRAFALGAR,HGSZ05,HOUGANG,HG,NORTH-EAST REGION,NER
5674,ChIJvzb3jowX2jEREo12Py-MrbA,7-Eleven,1.3317108999999998,103.8887377,0.0,0.0,1.0,"255 Paya Lebar Rd, Singapore 409037",6PH58VJQ+MF,8VJQ+MF Singapore,Geylang,7 eleven,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,MACPHERSON,GLSZ02,GEYLANG,GL,CENTRAL REGION,CR
5675,ChIJQyFYIR0X2jEREXHG79bstJE,7-Eleven,1.36195,103.8554573,0.0,0.0,1.0,"Blk 407 Ang Mo Kio Avenue 10, #01-747, Singapore 560407",6PH59V64+Q5,9V64+Q5 Singapore,Ang Mo Kio,7 eleven,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,CHONG BOON,AMSZ03,ANG MO KIO,AM,NORTH-EAST REGION,NER
5676,ChIJyw9NHAAX2jERxXREoVaevLs,7-Eleven,1.3632594,103.8673365,0.0,0.0,1.0,"Serangoon Garden Way, Singapore",6PH59V78+8W,9V78+8W Singapore,Serangoon,7 eleven,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,SERANGOON GARDEN,SGSZ04,SERANGOON,SG,NORTH-EAST REGION,NER
5677,ChIJtcP-YBQX2jERDLgSENDTD0Y,7-Eleven,1.3477508999999999,103.8495653,0.0,0.0,1.0,"116 Bishan Street 12, Singapore 570116",6PH58RXX+4R,8RXX+4R Singapore,Bishan,7 eleven,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,BISHAN EAST,BSSZ03,BISHAN,BS,CENTRAL REGION,CR
5678,ChIJieanAxQX2jER7e3okZAqrDI,7-11,1.3495685,103.8499767,0.0,0.0,1.0,"512 Bishan Street 13, Singapore 570512",6PH58RXX+RX,8RXX+RX Singapore,Bishan,7 eleven,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,BISHAN EAST,BSSZ03,BISHAN,BS,CENTRAL REGION,CR
5679,ChIJqZbHovoW2jER6_ZUM7S0jpA,7-Eleven,1.372784,103.857763,0.0,0.0,1.0,"554 Ang Mo Kio Ave 10, Singapore 560554",6PH59VF5+44,9VF5+44 Singapore,Ang Mo Kio,7 eleven,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,CHENG SAN,AMSZ02,ANG MO KIO,AM,NORTH-EAST REGION,NER
5680,ChIJKQBnT6cX2jERd9l5lC2zG_M,7-Eleven,1.3502451000000002,103.8689845,5.0,2.0,1.0,"326 Serangoon Ave 3, #01-378, Singapore 550326",6PH59V29+3H,9V29+3H Singapore,Serangoon,7 eleven,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,SERANGOON CENTRAL,SGSZ06,SERANGOON,SG,NORTH-EAST REGION,NER
5681,ChIJOZPtq-QW2jER_naKmcj_tU8,7-Eleven,1.368902,103.85611999999999,1.0,1.0,1.0,"452 Ang Mo Kio Ave 10, #01-1775, Singapore 560452",6PH59V94+HC,9V94+HC Singapore,Ang Mo Kio,7 eleven,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,CHONG BOON,AMSZ03,ANG MO KIO,AM,NORTH-EAST REGION,NER
5682,ChIJD5Q923QX2jERggbup3PTHxQ,7-Eleven,1.3445803,103.86470920000001,0.0,0.0,1.0,"110 Braddell Rd, Singapore 359914",6PH58VV7+RV,8VV7+RV Singapore,Serangoon,7 eleven,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,LORONG CHUAN,SGSZ05,SERANGOON,SG,NORTH-EAST REGION,NER
5683,ChIJf4MDIQgX2jERGdNLLqacMCQ,7-Eleven,1.3532356,103.8678688,3.0,3.0,1.0,"301 Serangoon Ave 2, Singapore 550301",6PH59V39+74,9V39+74 Singapore,Serangoon,7 eleven,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,SERANGOON CENTRAL,SGSZ06,SERANGOON,SG,NORTH-EAST REGION,NER
5684,ChIJHQHPE3oU2jER6oN6Ck7AcsM,OCBC ATM - Yishun Blk 102 (outside 7 eleven),1.4305761000000001,103.8285704,0.0,0.0,,"102 Yishun Ave 5, Singapore",6PH5CRJH+6C,CRJH+6C Singapore,Yishun,7 eleven,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9,YISHUN WEST,YSSZ09,YISHUN,YS,NORTH REGION,NR
5685,ChIJK9FXJCAZ2jERi2mplwl7Rog,7-Eleven,1.2911354,103.85015240000001,3.0,2.0,,"107 North Bridge Rd, B2-29 Funan, Singapore",6PH57VR2+F3,7VR2+F3 Singapore,Downtown Core,7 eleven,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,CITY HALL,DTSZ02,DOWNTOWN CORE,DT,CENTRAL REGION,CR
5686,ChIJHdJeOZoZ2jER2i9IsQrLfLI,7-Eleven,1.2930747999999999,103.8510451,2.0,1.0,,"13 Stamford Rd, #B2-24 Capitol Piazza, Singapore",6PH57VV2+6C,7VV2+6C Singapore,Downtown Core,7 eleven,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,CITY HALL,DTSZ02,DOWNTOWN CORE,DT,CENTRAL REGION,CR
5687,ChIJI_17ow4Z2jER-Y0u9l8tOAg,7-Eleven,1.2844986999999999,103.851457,3.0,3.0,1.0,"5 Raffles Place, #B2-01 Raffles MRT Station, Singapore",6PH57VM2+QH,7VM2+QH Singapore,Downtown Core,7 eleven,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,RAFFLES PLACE,DTSZ05,DOWNTOWN CORE,DT,CENTRAL REGION,CR
5688,ChIJE8IeqEAZ2jERH1HQpvmdpLc,7-Eleven,1.2984813,103.849144,3.3,8.0,1.0,"9 Bras Basah Rd, #01-04 Rendezvous Hotel, Singapore",6PH57RXX+9M,7RXX+9M Singapore,Museum,7 eleven,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,BRAS BASAH,MUSZ03,MUSEUM,MU,CENTRAL REGION,CR
5689,ChIJIzmdvHYZ2jERun92Cnsgou4,7-Eleven,1.2887993999999998,103.847476,3.0,1.0,,"23 New Bridge Rd, Singapore 059389",6PH57RQW+GX,7RQW+GX Singapore,Singapore River,7 eleven,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,BOAT QUAY,SRSZ03,SINGAPORE RIVER,SR,CENTRAL REGION,CR
5690,ChIJNS2G6aQZ2jERHNBRJp5OmRg,7-Eleven,1.29712,103.852434,2.6,5.0,1.0,"89 Victoria St, Singapore 188017",6PH57VW2+RX,7VW2+RX Singapore,Rochor,7 eleven,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10,VICTORIA,RCSZ10,ROCHOR,RC,CENTRAL REGION,CR
5691,ChIJvYGINKEZ2jERw5Vzw6zraIA,7-Eleven,1.2920387,103.85092940000001,2.8,14.0,1.0,"No.111 North Bridge Rd, #01-36/37 Peninsula Plaza, Singapore 179098",6PH57VR2+R9,7VR2+R9 Singapore,Downtown Core,7 eleven,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,CITY HALL,DTSZ02,DOWNTOWN CORE,DT,CENTRAL REGION,CR
5692,ChIJfd6eVKUZ2jERVcgA44CmFB0,7-Eleven,1.2983358999999999,103.85603490000001,3.5,2.0,1.0,"No.33 Liang Seah St, #01-03, Singapore 189054",6PH57VX4+8C,7VX4+8C Singapore,Downtown Core,7 eleven,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,BUGIS,DTSZ01,DOWNTOWN CORE,DT,CENTRAL REGION,CR
